total_bill,tip,dessert,day,time,size
13.560722305242686,1.6743000849006262,No,Thur,Lunch,2
23.102947500318656,2.7100383074588796,No,Thur,Lunch,4
11.158593564245459,2.3345558816828365,No,Thur,Lunch,2
14.215288846176433,1.738600040613548,No,Thur,Lunch,2
15.244850954994517,2.546997853807792,No,Thur,Lunch,2
17.055181665161065,1.8480379664338948,No,Thur,Lunch,2
12.16137040381241,2.440528579164629,No,Thur,Lunch,2
28.340547275029127,3.9058107105521005,No,Thur,Lunch,6
7.938491749969341,1.6171605584461295,No,Thur,Lunch,2
13.984237162258179,2.1924706161854646,No,Thur,Lunch,2
11.600039928740895,1.93202375753284,No,Thur,Lunch,2
21.21132939210093,1.9290021532369548,No,Thur,Lunch,3
20.18792266273557,1.1499119278566206,No,Thur,Lunch,2
18.66195392141756,3.078089222186957,No,Thur,Lunch,2
11.061637073534303,1.367934301070763,No,Thur,Lunch,2
13.1343972922625,2.1707626520273617,No,Thur,Lunch,2
16.97803000238915,3.276811627741444,No,Thur,Lunch,2
9.34947160660279,1.2408350224959719,No,Thur,Lunch,2
10.766819110124132,2.1070266818514316,No,Thur,Lunch,2
13.85789779356494,2.0210359309412596,No,Thur,Lunch,2
16.12192354264756,1.858318741627955,Yes,Thur,Lunch,2
14.00771599909254,2.6621064576874183,No,Thur,Lunch,2
16.555206168673642,3.6533707812195724,No,Thur,Lunch,2
36.805159719356055,4.829579191209103,No,Thur,Lunch,6
41.97392039893289,3.465621898875765,No,Thur,Lunch,5
29.04501953729994,4.066706804425802,No,Thur,Lunch,6
16.143519892017373,2.472800351908597,No,Thur,Lunch,2
8.295051731979186,1.4142753309772405,No,Thur,Lunch,2
18.884664725349573,1.298895136556864,No,Thur,Lunch,3
11.826398409770052,1.5315584110340608,No,Thur,Lunch,2
10.165298197502302,1.8048008385041272,No,Thur,Lunch,2
7.240788709260752,2.111450160919449,No,Thur,Lunch,2
14.389710501480248,2.4058704788683314,No,Sun,Dinner,2
12.852350216216362,2.081686648172924,No,Sun,Dinner,2
17.53903644283877,2.5772275345828755,No,Sun,Dinner,3
23.40238140954163,1.7117549110292622,No,Sun,Dinner,4
19.621699259081925,2.1470692057901153,No,Sun,Dinner,4
30.395168364814033,3.740804091541516,No,Sun,Dinner,5
46.845995917841336,3.9153649247067652,No,Sun,Dinner,6
22.680438765265627,2.9004936778207564,No,Sun,Dinner,4
14.38780637639956,2.5737902696412727,No,Sun,Dinner,2
17.8371734665739,2.14078922189343,No,Sun,Dinner,4
21.81034185684632,3.1750318022384283,No,Sun,Dinner,4
12.00802719317676,2.5369915267456444,No,Sun,Dinner,2
15.063237804688349,2.0901078433895957,No,Sun,Dinner,3
14.28580133209963,2.096741225122027,No,Sun,Dinner,2
18.529827931761314,2.896139280374367,Yes,Sun,Dinner,2
22.847345969979017,3.0125683431129433,No,Sun,Dinner,3
20.452767552228423,2.0169796021181705,No,Sun,Dinner,2
33.49123303275223,3.3685294806980792,No,Sun,Dinner,4
10.961387768561995,1.658394980257336,Yes,Sat,Dinner,2
10.454654693457385,1.9320729103047378,Yes,Sat,Dinner,2
53.99095011522251,7.587533800127034,Yes,Sat,Dinner,3
15.065703290008566,2.9604212057062864,Yes,Sat,Dinner,2
7.0230934480199,4.751038337646969,Yes,Sun,Dinner,2
33.897487580149566,2.2854015016754023,Yes,Sun,Dinner,2
17.661099243937034,4.336155350823495,Yes,Sun,Dinner,2
30.986750197968195,2.0982441334095245,Yes,Sun,Dinner,2
16.713513804287484,1.8727258504646933,Yes,Sun,Dinner,2
15.433420708166548,1.8919268466151937,Yes,Sun,Dinner,2
9.247988785185893,3.6552309323094083,Yes,Sun,Dinner,2
34.16120788422085,2.6382753102040146,Yes,Sun,Dinner,2
34.30527283135643,2.460214785522499,Yes,Sun,Dinner,4
21.284252106792604,5.209753397611398,Yes,Sun,Dinner,2
49.29290642943579,2.33762793283937,Yes,Sun,Dinner,3
21.8178948001317,6.037236220223674,Yes,Sun,Dinner,4
43.30028560697449,2.17612948908244,Yes,Sun,Dinner,2
21.332793204475582,4.007843704011133,No,Sun,Dinner,5
21.989267262538224,2.802783784760389,Yes,Sun,Dinner,3
32.4066668118315,1.517328337451814,Yes,Sun,Dinner,5
18.51606683411995,3.411506326468851,Yes,Sun,Dinner,3
21.52134223390052,3.350226961692939,Yes,Sun,Dinner,3
14.23272371054738,1.6133104960135909,Yes,Sun,Dinner,2
19.65117142883799,3.8010733742898233,Yes,Thur,Lunch,2
29.876450277576218,2.0390425811065733,Yes,Thur,Lunch,2
14.197106125169583,1.8758485471612585,Yes,Thur,Lunch,2
16.074961606812437,4.291815084449974,Yes,Thur,Lunch,2
8.191870843969124,1.367126871736902,No,Thur,Lunch,2
10.988565360645135,1.9363635877679386,Yes,Thur,Lunch,2
46.39214599300933,3.324927783330771,Yes,Thur,Lunch,4
12.980331918620047,2.1958286853784825,Yes,Thur,Lunch,2
14.754022380595613,2.1370252538801364,Yes,Thur,Lunch,2
19.18720673499225,3.9167959245346986,Yes,Thur,Lunch,3
12.350185066625516,1.8147962434028937,Yes,Thur,Lunch,2
12.533766130419924,2.1061195446240055,Yes,Thur,Lunch,2
17.14738808358662,2.4299698494789994,Yes,Thur,Lunch,2
20.148673476577354,3.5434397018247963,Yes,Thur,Lunch,4
17.317570428998884,3.2594745094030353,Yes,Thur,Lunch,3
28.691083637528564,2.97714059304013,Yes,Sat,Dinner,3
36.821094382188974,2.024985391577784,Yes,Sat,Dinner,4
23.59789788205512,1.750389103243153,Yes,Sat,Dinner,2
12.750849181524046,2.419456235715487,Yes,Sat,Dinner,2
31.736920546457068,1.4418040219607033,Yes,Sat,Dinner,3
27.91747209626671,4.636259723290477,Yes,Sat,Dinner,4
45.87512885228846,6.669125776434208,No,Sat,Dinner,4
13.125190648056881,2.285299559799279,Yes,Sat,Dinner,2
25.406968645691446,5.688800591909614,Yes,Sat,Dinner,3
13.53218254542747,1.1106520167777914,Yes,Sat,Dinner,2
29.367942552395778,2.5361997182488483,Yes,Sat,Dinner,5
10.435383284423642,1.3833762919367394,Yes,Sat,Dinner,2
8.193909236303043,1.341526939819926,Yes,Sat,Dinner,2
29.85910918782726,2.528813485380696,Yes,Sat,Dinner,4
12.615970675806713,2.3769236104843556,Yes,Fri,Lunch,2
14.533234003732716,3.2931072643247665,Yes,Fri,Lunch,2
8.05738499012276,2.0012804351239692,Yes,Fri,Lunch,1
16.753736263603656,3.1628995454548177,No,Fri,Lunch,3
13.334322662290955,1.5395574525545161,Yes,Fri,Lunch,2
15.72470697573303,2.3281695077519005,Yes,Fri,Lunch,2
10.730000107667076,1.8510927819165521,Yes,Fri,Lunch,2
20.801891899532812,2.6871865903297625,No,Sat,Dinner,4
13.458727391024556,2.5483550860105706,No,Sat,Dinner,2
24.13781709849453,2.6741233057454177,Yes,Sat,Dinner,2
23.20194281699175,1.5479176783787085,Yes,Sat,Dinner,4
16.64227751168881,2.996651537697943,Yes,Sat,Dinner,3
12.553670774938933,3.0799596257812403,No,Sat,Dinner,2
10.616239306369607,1.5450219915252499,No,Sat,Dinner,2
16.882586349838103,2.9671750388802023,Yes,Sat,Dinner,2
9.681920381380058,1.1492535678656095,No,Sat,Dinner,2
11.840989842888813,1.0446251485636493,Yes,Sat,Dinner,2
34.70425122975434,0.8821439287959725,Yes,Sat,Dinner,2
38.66351763663214,3.5559386680019367,No,Sat,Dinner,3
26.330845296013173,4.729032455867164,No,Sat,Dinner,3
25.53156656947051,1.6040213450636638,Yes,Sat,Dinner,2
21.547131569696944,1.733914137112276,Yes,Sat,Dinner,2
18.966233476164668,1.718950760130504,No,Sat,Dinner,2
18.079740363728252,2.812175765539569,No,Thur,Dinner,2
